index,title,description,difficulty,certificate_available,students_count,price,rating,reviews_count,source,course
240148,Typescript. Часть 2 (Продвинутая работа с типами) — Stepik,"Этот курс — твой следующий шаг в мире TypeScript. Разберись, как работают деструктуризация, операторы rest/spread, кортежи, перегрузка функций и сужение типов. Пойми, как мыслит TypeScript, и начни писать надёжный, предсказуемый код, которым можно гордиться 🧠🔥
 Идеально для тех, кто уже знаком с основами и хочет выйти на новый уровень!",Начальный уровень,False,143,1150,4.8,6,stepik,JavaScript
240723,Вопросы-тесты для собеседований Junior+ JavaScript-разработчика — Stepik,"Курс для подготовки к собеседованию Junior JavaScript-разработчика. Более 300 реальных вопросов с пятью вариантами ответа по ключевым темам: переменные, функции, объекты, массивы, циклы и другие основы JavaScript. Подробные объяснения помогут понять материал и избежать ошибок. Этот курс систематизирует знания и сделает тебя уверенным на интервью. Готовься эффективно и выходи на собеседование с уверенностью!",Начальный уровень,False,5,490,5.0,2,stepik,JavaScript
241673,Typescript. Часть 4 (Дженерики и Продвинутая Типизация),"💡 Освой дженерики и продвинутую типизацию в TypeScript: научись создавать гибкие универсальные типы, работать с динамическими ключами и сопоставленными структурами 🧩. Пиши масштабируемый, предсказуемый и безопасный код ✨ — как настоящий профессионал!",Начальный уровень,True,104,1150,5.0,2,stepik,JavaScript
252144,"Javascript. Часть 5 (Методы массивов, работа с данными)","🎯 Прокачай работу с данными в JS: map/filter/reduce, flatMap, сортировки, группировки и агрегаты — всё на живых примерах без «воды». Освой понятные паттерны и преврати массивы в чистый, быстрый код с практикой и мини-кейсами — от первых шагов до продакшена. 🚀",,True,136,1200,,,stepik,JavaScript
260155,Чистый JavaScript: ошибки функций и их исправление на практике,"Практический курс по JavaScript. На примерах учимся находить ошибки в функциях, проводить рефакторинг и превращать сложный код в чистый, понятный и поддерживаемый. Курс подходит для начинающих разработчиков и для тех, кто уже имеет некоторый практический опыт в JavaScript.",Начальный уровень,False,3,999,5.0,1,stepik,JavaScript
1751,JavaScript. Object model — Stepik,JavaScript is a flexible multi-paradigm language. It has become a main language of the web. And web is not the only playground for this powerful language.,,False,1852,,3.5,13,stepik,JavaScript
67108,Информационные технологии,Это дистанционный курс по информационным технологиям,,False,205,,4.7,6,stepik,JavaScript
67350,OLD WEB \ Изучаем программирование на JavaScript — Stepik,"Пожалуйста, соблюдайте логику=)
 Курс о том как научиться решать задачи по программированию.",,False,69,,5.0,1,stepik,JavaScript
70099,Программирование начального уровня. JavaScript — Stepik,"Цель курса –  дать базовое представление о программировании, создать свою первую программу на JavaScript",,False,3997,,3.8,68,stepik,JavaScript
86379,Полный курс по JavaScript - понимаем тонкости языка,Освой JavaScript на уровне Senior и получи желаемую должность. Практика на примерах из реальных проектов.,,False,5,2900,,,stepik,JavaScript
93385,Academlo - JavaScript Course — Stepik,"JavaScript course. Created: Feb 19, 2021, 2:03:11 PM.",,False,1641,,4.9,22,stepik,JavaScript
93753,Старт програмування — Stepik,"Очікуваний результат: 
 Засвоєння принципів технології навчання програмуванню
 Вміння кодувати на 3 мовах на рівні алгоритмічних структур
 Освоєння принципів навчання та базових навичок в іт напрямі
 Можливість не лише орієнтуватись в мовах програмування, але й вибрати свій напрям",,False,644,,4.3,3,stepik,JavaScript
94230,JS_white — Stepik,,,False,129,,,,stepik,JavaScript
94996,Academlo Módulo Nodejs,Ejercicios lógicos y ejercicios de nodejs para el módulo desarrollo backend.,,False,85,,,,stepik,JavaScript
95448,"NestJS — с нуля, современный backend на TypeScript и Node JS","Полный курс по современному Backend на NodeJS, TypeScript и MongoDB с использованием лучший практик и фреймворка NestJS!",Начальный уровень,True,335,3999,4.7,9,stepik,JavaScript
95964,Основи програмування на JavaScript — Stepik,Основи програмування на JavaScript,,False,80,,4.8,4,stepik,JavaScript
97227,Three.js,"Я решил сделать этот курс так как на русском сегменте интернета практический нет никакой информации по этой библиотеке, данный курс создан по документации библиотеки three.js для javaScript'a, для анимаций, пока что в нём я просто перевёл всю документацию, но позже в течение 2~3 недель появятся задания, и прочее...",,False,1912,,2.8,4,stepik,JavaScript
101074,Планировщик задач Gulp 4,"Освойте работу с планировщиком задач Gulp 4 и сделайте свою работу комфортнее и быстрее. Настройте сборщик для работы с Pug, Less, Sass, Stylus, Type Script, Coffee Script и другими современными технологиями.",Средний уровень,True,45,290,5.0,8,stepik,JavaScript
101425,Babylon.js  — Stepik,"Курс создан по документации Babylon.js — это легковесный кроссбраузерный JavaScript-фреймворк, использующий API WebGL для отображения 2D и 3D-графики в браузере без использования каких-либо сторонних плагинов и дополнений. Babylon.js использует элемент HTML5 Canvas.",Средний уровень,False,940,,5.0,1,stepik,JavaScript
104047,Создание Веб-сайтов и приложений v2.0,"В данном курсе рассмотрим основные моменты по созданию веб-сайтов. Начнём с выбора хостинга, доменного имени, выбора системы управления содержимым, изучим основные модули и компоненты. Создадим полноценный собственный вебсайт.",,False,28,,,,stepik,JavaScript
108924,"Уроки веб-программирования для детей: HTML, CSS и JavaScript — Stepik","Узнайте, как устроены сайты и как они разрабатываются.",,False,468,,5.0,13,stepik,JavaScript
109663,Web-технологии: практический курс CSS,"Курс рассчитан на тех, кто уже знаком с HTML и CSS на базовом уровне. Если вы знаете, что такое селектор класса, но такие вещи как анимация, transitions, фильтры и многое другое пугают - вы по адресу!",Средний уровень,True,94,1699,5.0,12,stepik,JavaScript
111360,Основи програмування Py+JS — Stepik,"Про курс Ідея курсу в тому, щоб через практику на прикладі ефективної технології навчання програмуванню де основні принципи програмування розгляда.ться одразу на 3 мовах: Python та JavaScript, , що дозволяє зробити швидкий старт в програмуванні Що чекає на курсі? ·   	засвоєння принципів технології навчання програмуванню; ·   	вміння писати програми  на 2 мовах на рівні алгоритмічних структур; ·   робота з GUI основи web - програмування  створення власних проектів  Для кого цей курс:  14+ З наявністю попереднього досвіду в програмуванні на одній з цих мов 12+",,False,23,,,,stepik,JavaScript
113714,Redux для управления состоянием React-приложений — Stepik,Освойте принцип работы Redux — на классическом и современном вариантах использования. 2 проекта внутри.,Средний уровень,False,911,2950,5.0,31,stepik,JavaScript
113870,Bogate interfejsy webowe (nst) — Stepik,"Zadania laboratoryjne z przedmiotu Bogate interfejsy webowe prowadzone na kierunku Informatyka (studia niestacjonarne) w Polsko-Japońskiej Akademii Technik Komputerowych, filia w Gdańsku",Средний уровень,False,158,,5.0,1,stepik,JavaScript
116105,Homework — Stepik,,Начальный уровень,False,91,,,,stepik,JavaScript
118590,Ember.js — Stepik,"Данный курс предназначен как для начинающих, так и для практикующих фронтенд-разработчиков, которые хотят научиться использовать JavaScript-фреймворки в своей профессиональной деятельности. Обучение будет проходить на примере работы с фреймворком Ember.js.",Начальный уровень,False,3,1999,,,stepik,JavaScript
119483,Podstawy języka JavaScript - zdolni z pomorza — Stepik,,Начальный уровень,False,49,,,,stepik,JavaScript
121498,Профессия веб верстальщик. Пакет из 2-х курсов-веб разработке — Stepik,"В этом пакете из 2-х курсов, вы найдете все о современной верстке сайтов.Быстрый старт в профессию веб разработчик! 
 Цена на пакет курсов ниже на 20% чем если бы вы приобретали курсы отдельно.",Начальный уровень,False,781,5190,5.0,13,stepik,JavaScript
122729,JavaScript: от теории к практике — Stepik,"Если вы хотите изучить язык программирования JavaScript, но не знаете, с чего начать, наш курс - идеальное решение для вас. Мы начинаем обучение с самых азов и не требуем никаких предварительных знаний, ну почти :)  Вы узнаете все о переменных, условиях, циклах, массивах, строках, функциях, объектах и коллекциях.Ваш успех - наш приоритет, поэтому мы предоставляем множество практических заданий, чтобы вы могли отработать полученные знания и уверенно продолжать свой путь в программировании.",Начальный уровень,False,12,3200,5.0,1,stepik,JavaScript
123508,Демоверсия курса «Frontend» школы karpov.courses,"8 уроков по frontend-разработке, которые помогут прокачаться в важных темах, получить инсайты от фронтендеров из топовых компаний и ознакомиться с форматом обучения в полной версии курса.",Средний уровень,False,1865,,5.0,2,stepik,JavaScript
125441,Frontend Development — Stepik,Wykład oraz zadania laboratoryjne z przedmiotu Technologie front-end prowadzone na kierunku Informatyka w Uniwersytecie Gdańskim,,False,638,,5.0,3,stepik,JavaScript
129968,Работа с платформой ROBIN RPA. Продвинутый курс. — Stepik,"Курс предназначен для углубленного изучения возможностей технологий роботизации бизнес-процессов, RPA (Robotic Process Automation) на базе платформы ROBIN RPA.",Средний уровень,False,788,,4.6,7,stepik,JavaScript
130339,JavaScript Advanced — продвинутые концепции языка и ООП,"Продвинутый курс по JavaScript с погружением в ООП, асинхронность, Event Loop, модульность, структуры данных и сборку.",Средний уровень,True,288,3999,4.9,12,stepik,JavaScript
134100,jQuery от А до Я. Библиотека языка JavaScript. Для начинающих. — Stepik,"jQuery - это популярная JavaScript библиотека, благодаря которой вы можете быстрее и надежнее создавать скрипты для ваших сайтов, например: слайдеры, фотогалереи, модальные окна, адаптивные меню, анимации и многое другое.  Курс рассчитан на  начинающих веб-разработчиков, знакомых с основами языка JavaScript. В курсе будут рассмотрены такие понятия как: выборка элементов на странице, работа с DOM, событийная модель, анимации и эффекты, работа с AJAX и JSON, валидация форм, создание своего плагина и мн. др.",Начальный уровень,False,533,,3.7,3,stepik,JavaScript
139223,Technologie Internetu (TIN - dz),"Kurs dotyczący wykorzystania języka znaczników HTML, kaskadowych arkuszy stylów CSS oraz języka JavaScript do tworzenia interaktywnych aplikacji internetowych.",Начальный уровень,False,149,,5.0,2,stepik,JavaScript
139224,Technologie Front-end — Stepik,Wykład oraz zadania laboratoryjne z przedmiotu Technologie front-end prowadzone na kierunku Informatyka w Uniwersytecie Gdańskim,Начальный уровень,False,259,,,,stepik,JavaScript
158971,JavaScript (lite) — Stepik,"Курс JavaScript Lite предназначен для тех, кто хочет изучить язык программирования JS и научиться создавать динамические Web-страницы и интерактивные приложения с помощью языка программирования JavaScript.",Начальный уровень,False,72,580,4.4,7,stepik,JavaScript
174470,React Native Quickstart: освой мобильную разработку за 10 часов — Stepik,"Курс, где всего за 4 часа вы сделаете успешный старт в разработке мобильных приложений на React Native. Это 15 уроков, 4 часа видео без воды, 65 тестовых вопросов, 20 интерактивных задач по JavaScript, TypeScript, React Native и Git. После прохождения курса вы сможете создавать свои пет-проекты, попасть на стажировку или взять первый проект на фрилансе и заработать!  Бонус - полезная и информативная методичка, которая навсегда останется незаменимым помощником в разработке! 🎁",Средний уровень,False,47,3490,3.5,2,stepik,JavaScript
175308,Старт карьеры в IT. Front-end разработчик сайтов с нуля.,"В этом пакете из 2-х курсов, вы найдете все для старка карьеры в IT в качестве Front-end web разработчика. Быстрый старт в IT! 
 Цена на пакет курсов ниже на 20% чем если бы вы приобретали курсы отдельно.",Начальный уровень,False,458,5490,5.0,8,stepik,JavaScript
176603,Интерактивная презентация средствами ReactJS в браузере — Stepik,"По результату завершения курса Вы научитесь делать полноценную интерактивную презентацию с переключением слайдов и анимациями в виде веб-приложения, которая будет адаптирована под различные устройства. В курсе не будет рассмотрено портирование под Internet Explorer.",Средний уровень,False,502,,3.0,2,stepik,JavaScript
178084,Technologie backendowe,"Zapraszamy na kurs ""Technologie Backendowe"", gdzie uczestnicy zyskają umiejętności potrzebne do projektowania i implementacji efektywnych i skalowalnych aplikacji typu REST API. Kurs został zaprojektowany z myślą o programistach znających język JavaScript, którzy chcą pogłębić swoją wiedzę w zakresie technologii backendowych, wykorzystując Node.js i MongoDB.",Начальный уровень,False,110,,,,stepik,JavaScript
180789,Профессия Frontend-разработчик,"Мечтаете о карьере в IT? Пакет курсов ""Профессия Frontend-разработчик"" - ваш билет в мир веб-разработки! За 6 курсов вы пройдете путь от новичка до профессионала. Вы освоите HTML, CSS, JavaScript, TypeScript и React, научитесь работать с API и инструментами разработчика. Создайте портфолио реальных проектов и станьте востребованным специалистом! Курс ведет опытный разработчик, готовый поделиться секретами профессии.",Начальный уровень,False,386,12550,5.0,5,stepik,JavaScript
182592,GameDev JavaScript - Od wisielca do platformówki — Stepik,"Kurs ""GameDev JavaScript - Od wisielca do platformówki"" to kompleksowy przewodnik po świecie tworzenia gier w języku JavaScript.  Kurs ten jest przeznaczony dla początkujących użytkowników, którzy chcą poszerzyć swoją wiedzę o tworzeniu gier w JavaScript. Uczestnicy nauczą się nie tylko technicznych aspektów tworzenia gier, ale także zdobędą umiejętności niezbędne do tworzenia angażujących i zabawnych doświadczeń dla graczy.",Начальный уровень,False,74,,,,stepik,JavaScript
187189,Пакет Frontend-Разработчик,"Станьте профессиональным Frontend-разработчиком с нашим пакетом курсов! Изучайте HTML, CSS, JavaScript, VS Code, Figma и Git, создавайте красочные и интерактивные веб-сайты.",Начальный уровень,False,97,2180,,,stepik,JavaScript
187192,Пакет FullStack-Разработчик,"Поднимите навыки разработки на новый уровень с нашим комплексным пакетом курсов. Изучайте HTML, CSS, JS, Figma для Frontend и PHP, Git, SQL для Backend. Станьте полноценным Full Stack-разработчиком.",Начальный уровень,False,53,3680,4.3,3,stepik,JavaScript
191652,JavaScript (pro),"Курс ""JS PRO"" — это уникальная программа, предназначенная для тех, кто стремится стать настоящим профессионалом в области JavaScript. Вы получите практические навыки в разработке веб-приложений, а также понимание основных концепций языка.",Начальный уровень,True,358,1280,4.3,9,stepik,JavaScript
192049,"""3D игры в бразуере"" Разработка игр на Javascript и Babylon.js","Посмотрите процесс создания игры 3D шутера с нуля, с помощью Javascript и библиотеки Babylon.JS, в который можно играть в браузере, на любом устройстве. В курсе будут затронуты многие темы из разработки игр: компонентная система, машина состояний, реактивные свойства, поиск пути, немного 3D математики. Больше всего курс подойдет для начинающих JavaScript разработчиков, также будет интересен любым другим,  кому интересна разработка игр в браузерах.",Средний уровень,False,12,490,,,stepik,JavaScript
195283,Верстка сайтов HTML CSS. Создание сайтов. Легкий уровень,Практический курс по созданию сайтов HTML CSS с самого нуля. Этот курс - быстрый старт в профессию Веб Разработчик,Начальный уровень,False,29,2490,5.0,1,stepik,JavaScript
197681,Aplikacje Bazodanowe — Stepik,"Ten kurs wprowadza w świat JavaScript, Node.js, Express.js, Passport.js oraz Mongoose, kładąc nacisk na tworzenie aplikacji webowych z wykorzystaniem baz danych relacyjnych lub MongoDB. Uczestnicy nauczą się budować dynamiczne serwery i zarządzać autentykacją, zdobywając praktyczne umiejętności w projektowaniu i implementacji zaawansowanych rozwiązań webowych. Idealny dla osób z podstawową wiedzą programistyczną, chcących rozwinąć swoje kompetencje w tworzeniu aplikacji internetowych.",Начальный уровень,False,76,,5.0,2,stepik,JavaScript
198101,"Создание сайтов на Python Flask + HTML, CSS, JS","Этот онлайн-курс посвящен разработке веб-сайтов с использованием Python и Flask. Вы познакомитесь с основами веб-разработки, научитесь создавать динамические веб-приложения. Курс охватывает все от HTML и CSS до продвинутых тем, таких как аутентификация пользователей.",Средний уровень,True,43,1090,3.4,7,stepik,JavaScript
200297,JavaScript: самый быстрый курс,"Перед Вами самый быстрый курс по JavaScript, тут есть все что нужно чтобы начать программировать на JS. Для тех кому некогда, но очень надо выучить JS или подтянуть базу перед собеседованием. Мы отвечаем на все ваши комментарии и вопросы в курсе.",Начальный уровень,True,98,1890,4.7,3,stepik,JavaScript
200559,Wstęp do programowania JavaScript (PL/UA) — Stepik,"Wstęp do programowania: JavaScript"" to kurs, który wprowadza w świat programowania przy użyciu JavaScript. Jest idealny dla początkujących i osób z podstawową wiedzą, chcących zgłębić JavaScript. Uczestnicy nauczą się składni JavaScript, tworzenia interaktywnych stron, podstaw programowania asynchronicznego i rozwoju projektów. Kurs zapewnia elastyczność, bogate zasoby edukacyjne i wsparcie społeczności, przygotowując do roli front-endowego lub full-stack developera.",Начальный уровень,False,49,,5.0,2,stepik,JavaScript
201640,Frontend разработка,"Вы сможете создавать frontend приложения любой сложности, от простых посадочных страниц до полноценных интернет магазинов и SAAS платформ. За счёт современного стека технологий, вы получите только актуальные знаний, которые пригодятся вам в работе.",,False,16,20000,3.5,2,stepik,JavaScript
201642,Backend разработка,"Node.js — это среда выполнения JavaScript на backend, спроектированная для построения масштабируемых сетевых приложений. На текущий момент его используют уже не только для создания backend for frontend, но и для написания полноценных backend приложений, микросервисов и парсеров сайтов.",,False,20,20000,,,stepik,JavaScript
203979,IT-Старт: Четыре Первых Шага к Профессии Программист,"Эта программа для тех, кто хочет попробовать себя в сфере айти. Пройдя четыре базовых курса Вы получите первые теоретические и практические знания и навыки в области программирования, веб и мобильной разработки. Сможете понять насколько Вам интересна айти разработка и стоит ли глубже погружаться в эту область. Мы начнем с азов и постепенно перейдем к более сложным темам, чтобы Вы смогли сначала научиться программировать, а затем использовать эти знания при разработке своих веб-сайтов и мобильных приложений.",Начальный уровень,False,4,14350,,,stepik,JavaScript
204117,Пакет курсов JavaScript и React разработчика,"Пакет из 4-х курсов для тех, кто хочет освоить востребованные инструменты для веб-разработки. JavaScript, React, Redux и создание тестов к ним. В рамках курсов вы не только изучите необходимую теорию, но и создадите несколько проектов, которые пригодятся для портфолио.",Начальный уровень,False,120,7900,,,stepik,JavaScript
204402,Основы JavaScript для начинающих — Stepik,Хотите освоить один из самых популярных языков программирования и создавать интерактивные веб-приложения? Присоединяйтесь к курсу и станьте уверенным разработчиком в сфере веб-технологий!,Начальный уровень,False,2,1190,,,stepik,JavaScript
204886,Junior FullStack Developer: Python+JavaScript (быстрый курс) — Stepik,"Этот набор курсов является специализацией для того чтобы с 0 дойти до уровня Junior FullStack Developer. Программа для тех кому некогда, но очень надо выучить JS и Python или подтянуть базу перед собеседованием. Мы отвечаем на все ваши комментарии и вопросы в курсе.",Начальный уровень,False,24,2240,5.0,1,stepik,JavaScript
208811,Программа курсов: Фронтенд-разработка,"Программа включает пять курсов, охватывающих разные аспекты создания современных веб-приложений с нуля. Вы изучите базовые элементы веб-разметки и стилизации, язык программирования JavaScript от основ синтаксиса до практики написания фронтенд-приложений, а также познакомитесь с библиотекой React для создания динамичных интерфейсов и фреймворком Bootstrap 5 для быстрой разработки адаптивных сайтов. Курсы разработаны признанными экспертами, известными авторами Stepik.",Начальный уровень,False,120,10000,,,stepik,JavaScript
209332,Zustand — State менеджер для React,"рс по работе со state менеджером Zustand на TypeScript. Курс подойдёт тем, кто только начинает свой путь во frontend и уже освоил React, а также тем, кто структурировать свои знания по Zustand.",Средний уровень,True,26,3999,5.0,2,stepik,JavaScript
209386,Javascript. Часть 3 (Массивы и циклы) — Stepik,"Данный курс покрывает базовые темы, а именно работу с массивами и итерируемыми объектами, циклами и связанными операторами. Курс ориентирован на получение практических навыков в разработке и глубоком понимании того, как работает Javascript и почему. После каждого блока теории предлагается закрепить результат тестами и практическими задачами на программирование. Так что даже если у вас нет опыта программирования, курс для вас будет понятным и точно полезным.",Начальный уровень,False,81,1150,5.0,6,stepik,JavaScript
209740,Javascript. Часть 4 (Работа с объектами),"На этом курсе вы узнаете, как эффективно работать с объектами в JavaScript. Вы изучите основы создания объектов, научитесь добавлять и изменять их свойства и методы. Курс также охватывает использование функций в качестве значений в объектах и понимание ключевого слова this. 
 
 Присоединяйтесь и станьте экспертом в работе с объектами в JavaScript!",Начальный уровень,True,59,1150,5.0,6,stepik,JavaScript
210886,Мобильная разработка,"Вы сможете создавать мобильный приложения любой сложности на React Native под iOS и Android. За счёт современного стека технологий, вы получите только актуальные знаний, которые пригодятся вам в работе.",,False,5,20000,,,stepik,JavaScript
211168,DevClub: Web-2 (JavaScript для детей) [ > 80 задач ],"Курс создан для закрепления знаний, получаемых на очных занятиях. В курсе описаны легкие примитивы и интересные моменты.",Начальный уровень,False,34,300,,,stepik,JavaScript
212445,Программирование на JavaScript для начинающих — Stepik,"JavaScript — это ключ к созданию интерактивных и динамичных веб-страниц, позволяющий превращать статичный контент в увлекательные пользовательские интерфейсы.
 
 Научившись основам этого языка, вы сможете реализовать свои идеи в реальных проектах и сделать свои веб-приложения живыми и функциональными.",Начальный уровень,False,508,499,4.3,3,stepik,JavaScript
214976,JavaScript: Тест на Мастера — Stepik,"""JavaScript Тест на Мастера"" — это курс, состоящий только из тестов, который поможет вам проверить и улучшить свои навыки программирования на JavaScript. Без теории, только практика! Вас ждут вопросы по ключевым темам JS: функции, замыкания, объекты, промисы и многое другое. Идеально подходит для разработчиков, которые хотят проверить свои знания или подготовиться к интервью. Пройдите тесты, выявите слабые места и станьте мастером JavaScript!",Средний уровень,False,5,499,,,stepik,JavaScript
216887,React (lite),"Курс React lite — это всё, что нужно для старта в веб-разработке. Вы начнете с основ интернета, HTML и CSS, освоите адаптивную верстку, Flexbox, Grid, и ключевые методологии для работы с кодом. Затем изучите Git для контроля версий.
 
 Основная часть курса посвящена JavaScript: от базовых конструкций до работы с асинхронностью, DOM и API. Вы также познакомитесь с Tailwind и Sass для стилизации, и научитесь работать с React — одним из самых востребованных инструментов для создания веб",Начальный уровень,True,8,3050,,,stepik,JavaScript
218343,Базовые навыки программирования JavaScript — Stepik,"Курс ""Базовые навыки программирования JavaScript"" познакомит вас с основами одного из самых популярных языков программирования. Вы освоите синтаксис JavaScript, работу с переменными, условиями, циклами, функциями и коллекциями данных. Курс включает лекции, практические задачи и тесты, что позволит вам не только изучить теорию, но и закрепить знания на практике. Курс подходит для начинающих, желающих погрузиться в мир веб-разработки.",Средний уровень,False,45,,,,stepik,JavaScript
220637,FullStack Developer and Data Scientist (Python+JS+Data) — Stepik,"Этот набор курсов является специализацией для того чтобы с 0 дойти до уровня Junior FullStack Developer, плюс специализация Data Scientist для анализа данных и работы с Big Data. Программа для тех кому некогда, но очень надо выучить JavaScript, Python, Dats Science (NumPy, Pandas, визуализация данных и введение в машинное обучение) или подтянуть базу перед собеседованием. Мы отвечаем на все ваши комментарии и вопросы в курсе.",Начальный уровень,False,7,2400,,,stepik,JavaScript
220642,FullStack Developer and Data Scientist (Python+JS+Data+CookBook) — Stepik,"Этот набор курсов является специализацией для того чтобы с 0 дойти до уровня Junior FullStack Developer, плюс специализация Data Scientist для анализа данных и работы с Big Data. Программа для тех кому нужно выучить JavaScript, Python, Dats Science (NumPy, Pandas, визуализация данных и введение в машинное обучение) или подтянуть базу перед собеседованием. В программу включен нескучный курс по Python для тренировки навыков. Мы отвечаем на все ваши комментарии и вопросы в курсе.",Начальный уровень,False,19,3450,,,stepik,JavaScript
221392,Грокаем JavaScript,"Курс «Грокаем JavaScript» — это системное и фундаментальное погружение в язык, рассчитанное на разработчиков, которые хотят выйти за пределы прикладного использования и овладеть инструментами на уровне понимания архитектуры и принципов работы JavaScript. Это не «курс по синтаксису» и не «обзор новых возможностей». Здесь мы разберём, почему язык устроен именно так, как он устроен, какие проблемы решают его ключевые концепции и как применять это понимание в работе и на собеседованиях.",Средний уровень,True,10,4999,,,stepik,JavaScript
223246,Javascript для начинающих,"Освойте JavaScript с нуля и научитесь уверенно работать с одним из самых популярных языков программирования. Курс подходит для начинающих, охватывает базовые концепции, структуры данных, функции, работу с объектами и массивами. Без привязки к HTML и библиотекам, вы сосредоточитесь на понимании языка как самостоятельного инструмента. Идеально для тех, кто хочет начать программировать или углубить свои знания.",Начальный уровень,False,24,3600,5.0,1,stepik,JavaScript
223753,"# 1 Введение в JavaScript, переменные, операторы выражения — Stepik","Этот курс знакомит с основами JavaScript, одного из самых популярных языков программирования. Вы изучите переменные, операторы и выражения, необходимые для создания интерактивных веб-приложений. Курс идеально подходит для начинающих, знакомых с другими языками программирования или с основами программирования.",Средний уровень,False,125,,5.0,2,stepik,JavaScript
223754,"# 2 JavaScript условные операторы, циклы, функции — Stepik","Этот курс углубит ваше понимание JavaScript, сосредоточив внимание на условных операторах, циклах и функциях. Вы научитесь принимать решения в коде, выполнять повторяющиеся действия и создавать многократно используемые блоки кода, что является основой для разработки интерактивных веб-приложений.",Средний уровень,False,34,,,,stepik,JavaScript
223755,"# 3 Массивы и объекты, события и DOM, исключения в JavaScript — Stepik","Этот курс охватывает работу с массивами и объектами, а также изучение взаимодействия с документом через DOM и обработку событий в JavaScript. Вы также научитесь управлять ошибками с помощью исключений. Курс предоставляет важные инструменты для создания динамических и интерактивных веб-страниц.",Средний уровень,False,38,,,,stepik,JavaScript
224326,Проверка знаний в программировании на разных языках,"Этот курс направлен на проверку знаний и навыков программирования на нескольких языках. Он включает задания по ключевым концепциям программирования, таким как работа с переменными, операторами, циклами, функциями, а также задачи на работу с файлами, коллекциями данных и обработку ошибок.",Начальный уровень,False,36,,,,stepik,JavaScript
227221,ROBIN. Работа программных роботов в браузерах,"Цель курса - дать практические навыки работы с браузерами в схемах роботов на платформе ROBIN, с использованием XPath, CSS.  Курс расширит знания специалистов, которые разрабатывают программных роботов на платформе ROBIN.  В курсе приведена исчерпывающая информация о работе браузерами, приведено множество практических примеров использования действия по работе с браузерами.",Начальный уровень,False,141,,5.0,2,stepik,JavaScript
227788,Web Frontend разработка с React,"Три курса посвящены фронтенд разработке. Первая два: вёрстке, третий - React, самой популярной фронтенд-библиотеке.",Начальный уровень,False,15,1990,,,stepik,JavaScript
